Block,Pot_ID,Site_ID,Class,Date,Month,Day,Temp.av,Temp.min,Temp.max,Temp.DTR,RH.av,RH.min,RH.max,RH.DTR
2,4-A1,4,urban,9/7/2015,9,7,23.96180556,19.5,28,8.5,83.89236111,66.5,100,33.5
2,4-A2,4,urban,9/7/2015,9,7,24.29861111,20,28.5,8.5,78.01736111,62.5,92.5,30
2,4-A3,4,urban,9/7/2015,9,7,23.86805556,19.5,28,8.5,85.96180556,66,100,34
2,4-A4,4,urban,9/7/2015,9,7,24.53472222,20,28.5,8.5,82.92708333,65,100,35
2,4-A5,4,urban,9/7/2015,9,7,23.94097222,19.5,28,8.5,87.20833333,69,100,31
2,4-A6,4,urban,9/7/2015,9,7,24.10069444,20,28,8,85.90625,67.5,100,32.5
2,7-A1,7,urban,9/7/2015,9,7,24.61805556,20,31.5,11.5,85.27777778,61,100,39
2,7-A2,7,urban,9/7/2015,9,7,25.25694444,20,38.5,18.5,83.84375,46.5,100,53.5
2,7-A3,7,urban,9/7/2015,9,7,24.82986111,19.5,33.5,14,83.75347222,55,100,45
2,7-A4,7,urban,9/7/2015,9,7,24.33680556,20.5,29,8.5,87.65972222,67.5,100,32.5
2,7-A5,7,urban,9/7/2015,9,7,24.69791667,19.5,35,15.5,87.46527778,56,100,44
2,7-A6,7,urban,9/7/2015,9,7,23.79513889,19.5,29,9.5,86.1875,64,100,36
2,2-A1,2,rural,9/8/2015,9,8,23.79166667,20.5,28.5,8,95.10416667,77.5,100,22.5
2,2-A2,2,rural,9/8/2015,9,8,23.61111111,20.5,28.5,8,95.72916667,82,100,18
2,2-A3,2,rural,9/8/2015,9,8,23.60069444,21,27,6,95.63541667,36,100,64
2,2-A4,2,rural,9/8/2015,9,8,23.59722222,20.5,29,8.5,95.125,75.5,100,24.5
2,2-A5,2,rural,9/8/2015,9,8,23.70486111,20.5,29,8.5,94.29166667,76,100,24
2,2-A6,2,rural,9/8/2015,9,8,23.75694444,20.5,29,8.5,94.34027778,77,100,23
2,6-A1,6,rural,9/8/2015,9,8,23.11805556,20.5,28,7.5,97.52083333,82.5,100,17.5
2,6-A2,6,rural,9/8/2015,9,8,23.18402778,21,27.5,6.5,96.59375,77.5,100,22.5
2,6-A3,6,rural,9/8/2015,9,8,23.23958333,21,27.5,6.5,97.19791667,83,100,17
2,6-A4,6,rural,9/8/2015,9,8,23.12847222,21,27.5,6.5,97.72916667,82.5,100,17.5
2,6-A5,6,rural,9/8/2015,9,8,23.11111111,21,27,6,98.13541667,83.5,100,16.5
2,6-A6,6,rural,9/8/2015,9,8,23.44791667,21,31,10,97.31944444,83,100,17
2,9-A1,9,rural,9/8/2015,9,8,23.42361111,20.5,29,8.5,96.84375,78.5,100,21.5
2,9-A2,9,rural,9/8/2015,9,8,23.25347222,20.5,28.5,8,98.36805556,82.5,100,17.5
2,9-A3,9,rural,9/8/2015,9,8,23.39583333,20.5,28,7.5,96.26388889,80,100,20
2,9-A4,9,rural,9/8/2015,9,8,23.52083333,20.5,29.5,9,97.37152778,78.5,100,21.5
2,9-A5,9,rural,9/8/2015,9,8,23.22222222,20.5,30.5,10,98.4375,78,100,22
2,3-A1,3,suburban,9/8/2015,9,8,23.49652778,20,28.5,8.5,95.28819444,77.5,100,22.5
2,3-A2,3,suburban,9/8/2015,9,8,23.8125,20.5,33,12.5,94.23611111,66,100,34
2,3-A3,3,suburban,9/8/2015,9,8,23.26736111,20,28,8,96.76736111,81.5,100,18.5
2,3-A4,3,suburban,9/8/2015,9,8,23.66666667,20,28.5,8.5,96.73611111,83,100,17
2,3-A5,3,suburban,9/8/2015,9,8,23.62847222,20,29.5,9.5,93.05902778,73,100,27
2,3-A6,3,suburban,9/8/2015,9,8,23.53472222,20,29.5,9.5,94.51041667,72.5,100,27.5
2,1-A1,1,urban,9/8/2015,9,8,24.36805556,21,30.5,9.5,91.39583333,71.5,100,28.5
2,1-A2,1,urban,9/8/2015,9,8,23.95486111,21,28.5,7.5,92.88888889,74,100,26
2,1-A3,1,urban,9/8/2015,9,8,24.16319444,21,28.5,7.5,92.90277778,75.5,100,24.5
2,1-A4,1,urban,9/8/2015,9,8,23.96875,20.5,28.5,8,92.49652778,75,100,25
2,1-A5,1,urban,9/8/2015,9,8,24.14236111,21,29.5,8.5,92.47222222,73.5,100,26.5
2,1-A6,1,urban,9/8/2015,9,8,24.18402778,21,29.5,8.5,91.61458333,70.5,100,29.5
2,4-A1,4,urban,9/8/2015,9,8,24.1875,22,28,6,87.60763889,75.5,96,20.5
2,4-A2,4,urban,9/8/2015,9,8,23.90625,21.5,27.5,6,85.75694444,74,95,21
2,4-A3,4,urban,9/8/2015,9,8,23.84722222,21.5,27.5,6,94.58680556,78.5,100,21.5
2,4-A4,4,urban,9/8/2015,9,8,24.16666667,22,27.5,5.5,92.36805556,77.5,100,22.5
2,4-A5,4,urban,9/8/2015,9,8,23.90972222,21.5,27.5,6,95.21527778,79.5,100,20.5
2,4-A6,4,urban,9/8/2015,9,8,23.85416667,21.5,27.5,6,94.47916667,79.5,100,20.5
2,7-A1,7,urban,9/8/2015,9,8,23.75,21.5,29,7.5,97.31944444,81.5,100,18.5
2,7-A2,7,urban,9/8/2015,9,8,24.09375,21.5,32.5,11,96.60416667,68.5,100,31.5
2,7-A3,7,urban,9/8/2015,9,8,23.94444444,21.5,31,9.5,95.75694444,70,100,30
2,7-A4,7,urban,9/8/2015,9,8,23.60416667,22,27,5,98.81597222,89.5,100,10.5
2,7-A5,7,urban,9/8/2015,9,8,23.70138889,21,29,8,98.56597222,80,100,20
2,7-A6,7,urban,9/8/2015,9,8,24.18402778,21,29.5,8.5,91.61458333,70.5,100,29.5
2,2-A1,2,rural,9/9/2015,9,9,23.54166667,22,27,5,99.38888889,92.5,100,7.5
2,2-A2,2,rural,9/9/2015,9,9,23.03472222,21.5,25.5,4,100,100,100,0
2,2-A3,2,rural,9/9/2015,9,9,23.15625,22,25.5,3.5,99.55555556,36,100,64
2,2-A4,2,rural,9/9/2015,9,9,23.30902778,21.5,27,5.5,99.85763889,93.5,100,6.5
2,2-A5,2,rural,9/9/2015,9,9,23.52083333,21.5,27.5,6,99.10069444,89.5,100,10.5
2,2-A6,2,rural,9/9/2015,9,9,23.41666667,21.5,27.5,6,99.35763889,89,100,11
2,6-A1,6,rural,9/9/2015,9,9,23.33333333,21.5,26,4.5,99.9375,97,100,3
2,6-A2,6,rural,9/9/2015,9,9,23.33680556,22,25.5,3.5,100,100,100,0
2,6-A3,6,rural,9/9/2015,9,9,23.42361111,22,25.5,3.5,99.99652778,99.5,100,0.5
2,6-A4,6,rural,9/9/2015,9,9,23.32291667,21.5,26,4.5,100,100,100,0
2,6-A5,6,rural,9/9/2015,9,9,23.34375,22,25.5,3.5,100,100,100,0
2,6-A6,6,rural,9/9/2015,9,9,23.49305556,22,28,6,100,100,100,0
2,9-A1,9,rural,9/9/2015,9,9,23.25,21.5,28,6.5,99.84027778,94.5,100,5.5
2,9-A2,9,rural,9/9/2015,9,9,23.18402778,21.5,28.5,7,99.89236111,94,100,6
2,9-A3,9,rural,9/9/2015,9,9,23.19791667,21.5,28.5,7,99.76736111,93,100,7
2,9-A4,9,rural,9/9/2015,9,9,23.40625,21.5,29,7.5,99.70833333,92,100,8
2,9-A5,9,rural,9/9/2015,9,9,23.38541667,21.5,28.5,7,99.97222222,97,100,3
2,3-A1,3,suburban,9/9/2015,9,9,23.14930556,21.5,27.5,6,99.95486111,97,100,3
2,3-A2,3,suburban,9/9/2015,9,9,23.42013889,21.5,28.5,7,99.73263889,91,100,9
2,3-A3,3,suburban,9/9/2015,9,9,23.02430556,21.5,25.5,4,100,100,100,0
2,3-A4,3,suburban,9/9/2015,9,9,23.37847222,21.5,27.5,6,100,100,100,0
2,3-A5,3,suburban,9/9/2015,9,9,23.14583333,21.5,28,6.5,99.78819444,93,100,7
2,3-A6,3,suburban,9/9/2015,9,9,23.28125,21.5,27.5,6,100,100,100,0
2,1-A1,1,urban,9/9/2015,9,9,23.5625,22,28.5,6.5,99.70138889,93,100,7
2,1-A2,1,urban,9/9/2015,9,9,23.24652778,22,27,5,99.92013889,93.5,100,6.5
2,1-A3,1,urban,9/9/2015,9,9,23.38888889,22,27,5,100,100,100,0
2,1-A4,1,urban,9/9/2015,9,9,23.30555556,22,26.5,4.5,100,100,100,0
2,1-A5,1,urban,9/9/2015,9,9,23.38194444,22,27.5,5.5,99.83333333,95,100,5
2,1-A6,1,urban,9/9/2015,9,9,23.48263889,22,28,6,99.43055556,87.5,100,12.5
2,4-A1,4,urban,9/9/2015,9,9,23.61805556,22.5,26.5,4,98.42013889,90,100,10
2,4-A2,4,urban,9/9/2015,9,9,23.25347222,22,25.5,3.5,98.72569444,93,100,7
2,4-A3,4,urban,9/9/2015,9,9,23.43055556,22,26.5,4.5,99.68055556,92.5,100,7.5
2,4-A4,4,urban,9/9/2015,9,9,23.1875,22,25,3,100,100,100,0
2,4-A5,4,urban,9/9/2015,9,9,23.24652778,22,25.5,3.5,100,100,100,0
2,4-A6,4,urban,9/9/2015,9,9,23.20486111,22,25.5,3.5,99.98263889,99,100,1
2,7-A1,7,urban,9/9/2015,9,9,23.5625,22,26.5,4.5,100,100,100,0
2,7-A2,7,urban,9/9/2015,9,9,23.58333333,22,26.5,4.5,100,100,100,0
2,7-A3,7,urban,9/9/2015,9,9,23.60416667,22,28,6,99.97569444,98,100,2
2,7-A4,7,urban,9/9/2015,9,9,23.35416667,22,26,4,100,100,100,0
2,7-A5,7,urban,9/9/2015,9,9,23.625,21.5,27.5,6,100,100,100,0
2,7-A6,7,urban,9/9/2015,9,9,23.48263889,22,28,6,99.43055556,87.5,100,12.5
2,2-A1,2,rural,9/10/2015,9,10,22.42708333,20,29,9,97.48263889,79.5,100,20.5
2,2-A2,2,rural,9/10/2015,9,10,22.08680556,20,27,7,99.40277778,91.5,100,8.5
2,2-A3,2,rural,9/10/2015,9,10,22.0625,20,26,6,98.41666667,36,100,64
2,2-A4,2,rural,9/10/2015,9,10,22.20486111,20,29,9,97.90972222,80.5,100,19.5
2,2-A5,2,rural,9/10/2015,9,10,22.38888889,20,29,9,97.23958333,76,100,24
2,2-A6,2,rural,9/10/2015,9,10,22.375,20,29,9,97.17361111,77.5,100,22.5
2,6-A1,6,rural,9/10/2015,9,10,21.95833333,19.5,28.5,9,98.52083333,84,100,16
2,6-A2,6,rural,9/10/2015,9,10,21.94097222,19.5,27.5,8,98.92013889,85,100,15
2,6-A3,6,rural,9/10/2015,9,10,21.99305556,20,27.5,7.5,99.40972222,89,100,11
2,6-A4,6,rural,9/10/2015,9,10,21.96875,19.5,28.5,9,99.46875,89,100,11
2,6-A5,6,rural,9/10/2015,9,10,21.98263889,20,28,8,99.64583333,89.5,100,10.5
2,6-A6,6,rural,9/10/2015,9,10,22.15972222,19.5,29,9.5,99.08680556,87.5,100,12.5
2,9-A1,9,rural,9/10/2015,9,10,22.375,19.5,29,9.5,98.77777778,88,100,12
2,9-A2,9,rural,9/10/2015,9,10,22.30555556,19.5,29.5,10,98.99652778,89,100,11
2,9-A3,9,rural,9/10/2015,9,10,22.33333333,19.5,32,12.5,98.12847222,75.5,100,24.5
2,9-A4,9,rural,9/10/2015,9,10,22.53819444,19.5,31,11.5,98.12152778,77,100,23
2,9-A5,9,rural,9/10/2015,9,10,22.47916667,19.5,30.5,11,99.40972222,87,100,13
2,3-A1,3,suburban,9/10/2015,9,10,22.17013889,20,28.5,8.5,98.76041667,86,100,14
2,3-A2,3,suburban,9/10/2015,9,10,22.29861111,20,28,8,98.6875,87.5,100,12.5
2,3-A3,3,suburban,9/10/2015,9,10,22.10416667,20,28,8,99.41319444,91,100,9
2,3-A4,3,suburban,9/10/2015,9,10,22.51041667,20,29,9,99.33333333,89,100,11
2,3-A5,3,suburban,9/10/2015,9,10,22.15277778,20,30.5,10.5,98.41319444,83,100,17
2,3-A6,3,suburban,9/10/2015,9,10,22.29513889,20,29,9,98.58680556,80.5,100,19.5
2,1-A1,1,urban,9/10/2015,9,10,22.75,20,30,10,96.84027778,75.5,100,24.5
2,1-A2,1,urban,9/10/2015,9,10,22.40277778,20,28.5,8.5,97.45486111,76.5,100,23.5
2,1-A3,1,urban,9/10/2015,9,10,22.53472222,20,29,9,98.71180556,86,100,14
2,1-A4,1,urban,9/10/2015,9,10,22.38194444,20,28.5,8.5,98.57986111,83.5,100,16.5
2,1-A5,1,urban,9/10/2015,9,10,22.5625,20,29.5,9.5,97.25694444,78,100,22
2,1-A6,1,urban,9/10/2015,9,10,22.50694444,20,29,9,96.73611111,76.5,100,23.5
2,4-A1,4,urban,9/10/2015,9,10,22.80902778,20.5,28.5,8,94.34375,76.5,100,23.5
2,4-A2,4,urban,9/10/2015,9,10,22.51041667,20,28,8,93.72916667,76.5,100,23.5
2,4-A3,4,urban,9/10/2015,9,10,22.47916667,20,28.5,8.5,96.59375,78.5,100,21.5
2,4-A4,4,urban,9/10/2015,9,10,22.36458333,20,27,7,98.55208333,87.5,100,12.5
2,4-A5,4,urban,9/10/2015,9,10,22.39583333,20,28,8,98.40972222,86.5,100,13.5
2,4-A6,4,urban,9/10/2015,9,10,22.35763889,20,27.5,7.5,97.97916667,85.5,100,14.5
2,7-A1,7,urban,9/10/2015,9,10,22.79861111,20.5,31,10.5,97.70833333,77,100,23
2,7-A2,7,urban,9/10/2015,9,10,23.39236111,20,36.5,16.5,94.08680556,56.5,100,43.5
2,7-A3,7,urban,9/10/2015,9,10,23.05902778,20,33.5,13.5,95.125,63.5,100,36.5
2,7-A4,7,urban,9/10/2015,9,10,22.49305556,20,29.5,9.5,98.54513889,84,100,16
2,7-A5,7,urban,9/10/2015,9,10,23.06597222,20,33.5,13.5,98.00347222,78,100,22
2,7-A6,7,urban,9/10/2015,9,10,22.50694444,20,29,9,96.73611111,76.5,100,23.5
2,2-A1,2,rural,9/11/2015,9,11,23.49652778,19.5,29,9.5,88.68055556,59,100,41
2,2-A2,2,rural,9/11/2015,9,11,22.80208333,20,30.5,10.5,94.02083333,61.5,100,38.5
2,2-A3,2,rural,9/11/2015,9,11,22.49652778,19.5,26,6.5,95.86805556,79,100,21
2,2-A4,2,rural,9/11/2015,9,11,22.97222222,19.5,28,8.5,91.39583333,64,100,36
2,2-A5,2,rural,9/11/2015,9,11,23.37152778,19.5,30,10.5,88.98611111,60.5,100,39.5
2,2-A6,2,rural,9/11/2015,9,11,23.34375,19.5,29.5,10,88.84375,60,100,40
2,6-A1,6,rural,9/11/2015,9,11,23.01041667,19.5,29,9.5,91.71180556,61,100,39
2,6-A2,6,rural,9/11/2015,9,11,22.70486111,19.5,28,8.5,94.10416667,71,100,29
2,6-A3,6,rural,9/11/2015,9,11,22.62152778,19.5,27,7.5,95.26736111,74.5,100,25.5
2,6-A4,6,rural,9/11/2015,9,11,22.84722222,19.5,29.5,10,94.90277778,69.5,100,30.5
2,6-A5,6,rural,9/11/2015,9,11,22.90625,19.5,28.5,9,93.80208333,65.5,100,34.5
2,6-A6,6,rural,9/11/2015,9,11,23.22569444,19.5,34,14.5,95.33680556,64,100,36
2,9-A1,9,rural,9/11/2015,9,11,22.82638889,19.5,29,9.5,95.19791667,75,100,25
2,9-A2,9,rural,9/11/2015,9,11,22.74652778,19.5,30.5,11,95.60763889,72.5,100,27.5
2,9-A3,9,rural,9/11/2015,9,11,22.9375,19.5,30.5,11,94.20486111,72,100,28
2,9-A4,9,rural,9/11/2015,9,11,23.15625,19.5,32,12.5,93.625,66.5,100,33.5
2,9-A5,9,rural,9/11/2015,9,11,22.77083333,19.5,31,11.5,97.79513889,72.5,100,27.5
2,3-A1,3,suburban,9/11/2015,9,11,23.41319444,19,31,12,91.13888889,57.5,100,42.5
2,3-A2,3,suburban,9/11/2015,9,11,23.77430556,19.5,34.5,15,90.65277778,51,100,49
2,3-A3,3,suburban,9/11/2015,9,11,23.13541667,19,29,10,92.87847222,66,100,34
2,3-A4,3,suburban,9/11/2015,9,11,23.46875,19.5,30,10.5,93.47569444,66,100,34
2,3-A5,3,suburban,9/11/2015,9,11,23.35763889,19,32,13,91.04166667,63,100,37
2,3-A6,3,suburban,9/11/2015,9,11,23.47569444,19,31.5,12.5,90.48263889,56.5,100,43.5
2,1-A1,1,urban,9/11/2015,9,11,24.00347222,20,30,10,87.06944444,58.5,100,41.5
2,1-A2,1,urban,9/11/2015,9,11,23.59375,20,28.5,8.5,87.67361111,57,100,43
2,1-A3,1,urban,9/11/2015,9,11,23.64583333,19.5,29.5,10,89.99652778,66,100,34
2,1-A4,1,urban,9/11/2015,9,11,23.25694444,19.5,28,8.5,90.03472222,64,100,36
2,1-A5,1,urban,9/11/2015,9,11,23.60069444,19.5,28.5,9,88.00347222,63.5,100,36.5
2,1-A6,1,urban,9/11/2015,9,11,23.52430556,19.5,28.5,9,86.90625,58.5,100,41.5
2,4-A1,4,urban,9/11/2015,9,11,23.79513889,20,29,9,84.76388889,55.5,100,44.5
2,4-A2,4,urban,9/11/2015,9,11,23.79513889,20,29,9,83.14583333,58,100,42
2,4-A3,4,urban,9/11/2015,9,11,23.69097222,20,29,9,84.88541667,54.5,100,45.5
2,4-A4,4,urban,9/11/2015,9,11,23.38541667,20,28.5,8.5,89.20486111,65.5,100,34.5
2,4-A5,4,urban,9/11/2015,9,11,23.38888889,20,28,8,89.66319444,65.5,100,34.5
2,4-A6,4,urban,9/11/2015,9,11,23.33333333,20,28,8,88.45486111,57,100,43
2,7-A1,7,urban,9/11/2015,9,11,23.85416667,20,31.5,11.5,88.54861111,60.5,100,39.5
2,7-A2,7,urban,9/11/2015,9,11,24.93402778,20,38,18,83.52430556,48,100,52
2,7-A3,7,urban,9/11/2015,9,11,24.55555556,19.5,35,15.5,84.62152778,48,100,52
2,7-A4,7,urban,9/11/2015,9,11,23.80208333,20,29.5,9.5,89.09722222,58,100,42
2,7-A5,7,urban,9/11/2015,9,11,24.42361111,19.5,35.5,16,90.80555556,61.5,100,38.5
2,7-A6,7,urban,9/11/2015,9,11,23.52430556,19.5,28.5,9,86.90625,58.5,100,41.5
2,2-A1,2,rural,9/12/2015,9,12,20.95138889,17,24,7,89.16666667,70.5,100,29.5
2,2-A2,2,rural,9/12/2015,9,12,20.80555556,17,24.5,7.5,93.37152778,75.5,100,24.5
2,2-A3,2,rural,9/12/2015,9,12,20.61111111,17,22.5,5.5,93.01041667,36,100,64
2,2-A4,2,rural,9/12/2015,9,12,20.64583333,16.5,24,7.5,90.88541667,71,100,29
2,2-A5,2,rural,9/12/2015,9,12,20.92708333,16.5,24.5,8,89.12847222,69,100,31
2,2-A6,2,rural,9/12/2015,9,12,20.86111111,16.5,24.5,8,88.97222222,68.5,100,31.5
2,6-A1,6,rural,9/12/2015,9,12,20.62152778,15,24,9,93.90625,74.5,100,25.5
2,6-A2,6,rural,9/12/2015,9,12,20.64236111,15.5,23.5,8,93.23611111,77.5,100,22.5
2,6-A3,6,rural,9/12/2015,9,12,20.59375,15.5,23.5,8,95.44097222,80.5,100,19.5
2,6-A4,6,rural,9/12/2015,9,12,20.59722222,15,23.5,8.5,95.82986111,78.5,100,21.5
2,6-A5,6,rural,9/12/2015,9,12,20.65972222,15.5,24,8.5,95.38541667,78,100,22
2,6-A6,6,rural,9/12/2015,9,12,20.86458333,15,29,14,97.03125,67,100,33
2,9-A1,9,rural,9/12/2015,9,12,20.70486111,16,24.5,8.5,95.45833333,79,100,21
2,9-A2,9,rural,9/12/2015,9,12,20.64930556,15.5,23,7.5,97.29513889,82.5,100,17.5
2,9-A3,9,rural,9/12/2015,9,12,20.62152778,15.5,24,8.5,94.66319444,78,100,22
2,9-A4,9,rural,9/12/2015,9,12,20.74652778,15,24.5,9.5,96.49652778,79.5,100,20.5
2,9-A5,9,rural,9/12/2015,9,12,20.56944444,14.5,23.5,9,98.99305556,88,100,12
2,3-A1,3,suburban,9/12/2015,9,12,20.94444444,15,26.5,11.5,93.29166667,69,100,31
2,3-A2,3,suburban,9/12/2015,9,12,21.13194444,15,28,13,92.63888889,65.5,100,34.5
2,3-A3,3,suburban,9/12/2015,9,12,20.69444444,15,23.5,8.5,94.71180556,77.5,100,22.5
2,3-A4,3,suburban,9/12/2015,9,12,20.95833333,15,25.5,10.5,95.92013889,76.5,100,23.5
2,3-A5,3,suburban,9/12/2015,9,12,20.87152778,15,25.5,10.5,90.51736111,66.5,100,33.5
2,3-A6,3,suburban,9/12/2015,9,12,20.84722222,15,25,10,93.36111111,70,100,30
2,1-A1,1,urban,9/12/2015,9,12,21.40277778,16.5,25,8.5,87.52083333,68,100,32
2,1-A2,1,urban,9/12/2015,9,12,21.11111111,16.5,24.5,8,88.32291667,69.5,100,30.5
2,1-A3,1,urban,9/12/2015,9,12,21.29513889,17,24,7,89.88541667,73.5,100,26.5
2,1-A4,1,urban,9/12/2015,9,12,21.14236111,16.5,24,7.5,89.02777778,71.5,100,28.5
2,1-A5,1,urban,9/12/2015,9,12,21.12847222,16.5,24,7.5,89.25347222,72.5,100,27.5
2,1-A6,1,urban,9/12/2015,9,12,21.05555556,16,24,8,88.1875,71,100,29
2,4-A1,4,urban,9/12/2015,9,12,21.99305556,18.5,25,6.5,79.03819444,62.5,90.5,28
2,4-A2,4,urban,9/12/2015,9,12,21.56597222,18,24,6,79.23611111,64,90,26
2,4-A3,4,urban,9/12/2015,9,12,21.60763889,18,24,6,83.35416667,63,99,36
2,4-A4,4,urban,9/12/2015,9,12,21.47916667,18,23.5,5.5,87.19097222,69,99,30
2,4-A5,4,urban,9/12/2015,9,12,21.48958333,18,24.5,6.5,87.46875,68,100,32
2,4-A6,4,urban,9/12/2015,9,12,21.51736111,17.5,24,6.5,85.73611111,65.5,98,32.5
2,7-A1,7,urban,9/12/2015,9,12,21.89930556,17.5,25.5,8,87.16666667,69,100,31
2,7-A2,7,urban,9/12/2015,9,12,21.61458333,17.5,24.5,7,87.85763889,70,100,30
2,7-A3,7,urban,9/12/2015,9,12,21.63541667,16.5,24.5,8,85.85416667,68.5,100,31.5
2,7-A4,7,urban,9/12/2015,9,12,21.67013889,18,25,7,89.0625,68.5,100,31.5
2,7-A5,7,urban,9/12/2015,9,12,21.36111111,16.5,26,9.5,94.69791667,77,100,23
2,7-A6,7,urban,9/12/2015,9,12,21.05555556,16,24,8,88.1875,71,100,29
2,2-A1,2,rural,9/13/2015,9,13,17.02777778,12,23,11,74.63888889,47,96.5,49.5
2,2-A2,2,rural,9/13/2015,9,13,17.16319444,12.5,26.5,14,79.52430556,42.5,100,57.5
2,2-A3,2,rural,9/13/2015,9,13,16.90625,12.5,21.5,9,78.18402778,45,97.5,52.5
2,2-A4,2,rural,9/13/2015,9,13,16.63194444,11.5,22,10.5,77.90277778,46.5,100,53.5
2,2-A5,2,rural,9/13/2015,9,13,16.95486111,11.5,23.5,12,75.09722222,45.5,98,52.5
2,2-A6,2,rural,9/13/2015,9,13,16.95486111,12,23.5,11.5,74.63888889,44,97.5,53.5
2,6-A1,6,rural,9/13/2015,9,13,16.55208333,11,23,12,81.60069444,48,100,52
2,6-A2,6,rural,9/13/2015,9,13,16.57638889,11.5,23.5,12,80.95138889,49.5,100,50.5
2,6-A3,6,rural,9/13/2015,9,13,16.61458333,11.5,22,10.5,83.55555556,55,100,45
2,6-A4,6,rural,9/13/2015,9,13,16.68402778,11.5,27.5,16,83.27777778,42.5,100,57.5
2,6-A5,6,rural,9/13/2015,9,13,16.61111111,11.5,23,11.5,83.15277778,48,100,52
2,6-A6,6,rural,9/13/2015,9,13,17.02083333,11.5,28.5,17,84.80208333,47,100,53
2,9-A1,9,rural,9/13/2015,9,13,16.72222222,11,24.5,13.5,82.40277778,44,100,56
2,9-A2,9,rural,9/13/2015,9,13,16.46527778,11,24,13,86.22222222,55,100,45
2,9-A3,9,rural,9/13/2015,9,13,16.44791667,10.5,23.5,13,83.40277778,50.5,100,49.5
2,9-A4,9,rural,9/13/2015,9,13,16.72569444,11,26.5,15.5,85.60763889,44.5,100,55.5
2,9-A5,9,rural,9/13/2015,9,13,16.04861111,10.5,25.5,15,89.84722222,53,100,47
2,3-A1,3,suburban,9/13/2015,9,13,16.77430556,11,26.5,15.5,81.08680556,39,100,61
2,3-A2,3,suburban,9/13/2015,9,13,17.11111111,11,29,18,80.77083333,36.5,100,63.5
2,3-A3,3,suburban,9/13/2015,9,13,16.46875,11,23,12,82.65277778,47,100,53
2,3-A4,3,suburban,9/13/2015,9,13,16.73958333,11,26,15,84.08680556,47,100,53
2,3-A5,3,suburban,9/13/2015,9,13,16.6875,11,27,16,79.46180556,36.5,100,63.5
2,3-A6,3,suburban,9/13/2015,9,13,16.75,10.5,26,15.5,80.83333333,38,100,62
2,1-A1,1,urban,9/13/2015,9,13,17.46180556,12,25,13,72.94791667,44,97.5,53.5
2,1-A2,1,urban,9/13/2015,9,13,17.31597222,12,23,11,72.46527778,45,98.5,53.5
2,1-A3,1,urban,9/13/2015,9,13,17.45833333,12.5,22.5,10,73.76041667,46.5,97.5,51
2,1-A4,1,urban,9/13/2015,9,13,16.86805556,12,22,10,74.54861111,48.5,97,48.5
2,1-A5,1,urban,9/13/2015,9,13,17.12847222,12,22,10,74.22916667,47,98.5,51.5
2,1-A6,1,urban,9/13/2015,9,13,16.97569444,12,22,10,73.14930556,41.5,99,57.5
2,4-A1,4,urban,9/13/2015,9,13,18.61111111,14,23.5,9.5,64.87847222,41,86,45
2,4-A2,4,urban,9/13/2015,9,13,18,13.5,23,9.5,66.37152778,43,85,42
2,4-A3,4,urban,9/13/2015,9,13,17.96527778,13,23,10,65.75347222,38.5,89.5,51
2,4-A4,4,urban,9/13/2015,9,13,18.00694444,13.5,22.5,9,70.15277778,46.5,91.5,45
2,4-A5,4,urban,9/13/2015,9,13,18.01388889,13.5,23,9.5,70.33333333,44,91.5,47.5
2,4-A6,4,urban,9/13/2015,9,13,17.84027778,13,23,10,68.62847222,42.5,92,49.5
2,7-A1,7,urban,9/13/2015,9,13,18.27083333,13,24.5,11.5,71.46180556,39,99,60
2,7-A2,7,urban,9/13/2015,9,13,20.125,13,36.5,23.5,66.20833333,23,99,76
2,7-A3,7,urban,9/13/2015,9,13,18.69444444,12.5,32,19.5,68.47222222,26.5,99,72.5
2,7-A4,7,urban,9/13/2015,9,13,18.18402778,13,23.5,10.5,69.04166667,40,96,56
2,7-A5,7,urban,9/13/2015,9,13,18.86111111,12.5,31.5,19,77.0625,35.5,100,64.5
2,7-A6,7,urban,9/13/2015,9,13,16.97569444,12,22,10,73.14930556,41.5,99,57.5
2,2-A1,2,rural,9/14/2015,9,14,16.26736111,9,24.5,15.5,82.11458333,51,100,49
2,2-A2,2,rural,9/14/2015,9,14,16.30555556,9.5,28,18.5,84.6875,46.5,100,53.5
2,2-A3,2,rural,9/14/2015,9,14,15.92708333,7.5,22.5,15,85.33333333,36,100,64
2,2-A4,2,rural,9/14/2015,9,14,15.77430556,9,23.5,14.5,85.08680556,53,100,47
2,2-A5,2,rural,9/14/2015,9,14,16.13541667,9,24.5,15.5,82.50694444,49.5,100,50.5
2,2-A6,2,rural,9/14/2015,9,14,16.11111111,9,24,15,82.07986111,51,100,49
2,6-A1,6,rural,9/14/2015,9,14,16.28125,9.5,23.5,14,82.94097222,49.5,100,50.5
2,6-A2,6,rural,9/14/2015,9,14,16.33333333,10,24,14,81.96875,51,100,49
2,6-A3,6,rural,9/14/2015,9,14,16.42013889,10,23.5,13.5,83.41319444,53,100,47
2,6-A4,6,rural,9/14/2015,9,14,16.38541667,10,27.5,17.5,83.98958333,45.5,100,54.5
2,6-A5,6,rural,9/14/2015,9,14,16.34722222,10,24,14,84.51736111,53,100,47
2,6-A6,6,rural,9/14/2015,9,14,16.69444444,10,28.5,18.5,84.03125,42.5,100,57.5
